% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
53 +1.701839143e+06 +1.701839143e+06 +1.701898273e+06 +1.701898273e+06 -7.2269e-01 -1.4002e+00 -2.5175e+00 +1.9232e+00 -9.6175e-02 -3.5304e+00 -1.7930e+00 -3.0312e+00 -9.8470e-01 +8.4693e-01 +7.4356e-01 +3.0988e-01 +4.0606e+00 +1.8644e+00 +1.7358e+00 -3.6210e+00 +2.8186e+00 -1.8527e+00 +1.1578e+00 -1.6295e-01
75 +1.514367576e+06 +1.514367576e+06 +1.514426706e+06 +1.514426706e+06 +2.1471e-02 +7.3389e-01 -4.3653e-01 +5.4717e-01 +6.3303e-02 +2.8789e-01 -1.3324e+00 +5.9375e-02 -2.5816e+00 -1.0723e+00 +9.0668e-01 -3.9601e-01 -2.9596e+00 -1.1179e+00 -2.6170e-01 -3.1835e+00 +2.4241e+00 -1.8930e+00 +1.9979e+00 -9.5681e-01
81 +9.454999899e+05 +9.454999899e+05 +9.455591199e+05 +9.455591199e+05 +2.7833e-02 +3.0081e+00 -1.3716e+00 +2.5699e+00 -3.5751e+00 -9.4699e-01 -1.4895e+00 -1.6282e-02 -3.1975e-01 -1.1630e+00 -2.2722e-01 -1.1437e+00 -3.6643e-01 -1.0404e+00 +1.4569e+00 -3.0188e+00 +2.8086e+00 -8.5863e-01 +2.7797e+00 +9.6005e-02
193 +4.821514883e+05 +4.821514883e+05 +4.822106183e+05 +4.822106183e+05 +2.1085e-02 +1.8241e+00 -1.7345e+00 +1.9205e+00 -3.0971e+00 -8.8689e-01 -8.0210e-01 -5.3110e-01 -4.1003e-01 -8.1366e-01 +4.3119e-01 -1.8519e+00 -3.7527e-01 -6.7749e-01 +1.2281e+00 -3.3896e+00 +2.7978e+00 -1.2406e+00 +2.7379e+00 -1.9770e+00
233 +3.748644042e+05 +3.748644042e+05 +3.749235342e+05 +3.749235342e+05 +2.1085e-02 +1.8241e+00 -1.7345e+00 +1.9205e+00 -3.0971e+00 -8.8689e-01 -1.4262e+00 -5.3110e-01 -4.1003e-01 -8.1366e-01 +4.3119e-01 -1.8519e+00 -3.7527e-01 -6.7749e-01 +1.2281e+00 -3.3896e+00 +2.7978e+00 -1.2406e+00 +2.7379e+00 -1.9770e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.560051154e+07 +1.560051154e+07 +1.560002001e+07 +1.560002001e+07 -3.3214e+00 +6.1481e-01 +5.7249e-01 +2.2363e+00 +2.4461e-01 +4.3257e+00 +1.7604e+00 -7.6944e-01 -2.3286e+00 +1.0902e+00 +4.6022e+00 -4.3749e+00 +2.5755e+00 +4.6494e+00 +1.2032e+00 +1.3744e-01 -1.6277e+00 +4.6671e+00 -1.8968e+00 +1.4295e+00
5 +8.538877635e+06 +8.538877635e+06 +8.538386105e+06 +8.538386105e+06 +4.1377e+00 +1.9678e+00 +7.3231e-01 +4.1930e+00 +1.0987e+00 +1.0464e+00 +4.7093e+00 +1.5378e+00 -1.3187e+00 -1.2287e+00 +4.4149e+00 +4.8002e+00 +4.4608e+00 -9.6216e-01 +3.6986e+00 -4.3784e+00 +1.3708e+00 +1.9342e+00 +1.9193e+00 -2.7355e-01
16 +4.441611938e+06 +4.441611938e+06 +4.441120408e+06 +4.441120408e+06 -2.9388e+00 -3.5828e+00 -2.3380e+00 +3.6235e+00 -2.5318e+00 +2.2133e+00 +1.5918e+00 -1.4329e+00 +1.7182e-01 +2.8014e+00 +2.7387e+00 -3.9670e+00 +1.4327e+00 -3.3383e+00 -2.7584e-01 -1.5799e+00 +1.7201e+00 -4.0569e+00 -4.2045e+00 -4.8729e+00
19 +2.711654384e+06 +2.711654384e+06 +2.711162854e+06 +2.711162854e+06 +2.7578e+00 +4.6249e+00 +1.2847e+00 +4.6782e+00 +4.7194e+00 +1.7642e+00 +1.2788e+00 +1.1429e+00 -2.5785e+00 -4.2498e+00 +3.6719e+00 -2.6647e+00 -3.1531e+00 -4.4607e+00 -1.3091e+00 +4.8221e+00 -1.9356e+00 +4.1705e-01 +1.7189e+00 +2.7144e+00
26 +2.324503759e+06 +2.324503759e+06 +2.324012229e+06 +2.324012229e+06 -3.3252e+00 +3.1300e+00 +1.3992e+00 -8.6533e-01 -1.3901e-01 +1.7384e+00 +3.8438e+00 -7.6614e-01 -4.6839e+00 -1.3025e+00 -1.5008e+00 +1.9521e+00 -2.9344e+00 -4.9056e+00 -3.0412e+00 -6.6610e-01 -3.0335e+00 +8.3181e-02 +4.3413e+00 +4.6966e+00
38 +4.591793321e+05 +4.591793321e+05 +4.586878021e+05 +4.586878021e+05 -3.7079e+00 +2.4986e+00 +2.3419e+00 -3.3825e+00 -1.6084e+00 -2.4372e+00 +1.0372e+00 +1.9754e+00 +5.2196e-01 -1.7489e+00 +2.0535e+00 +1.3088e+00 -1.9321e+00 -2.1722e+00 -1.9885e+00 +2.2955e+00 -1.3042e+00 +9.4177e-01 -4.0189e+00 +4.4388e+00
138 +2.528429591e+05 +2.528429591e+05 +2.523514291e+05 +2.523514291e+05 -3.3261e+00 +2.2809e+00 +2.3538e+00 -2.3778e+00 -1.9169e+00 -1.9588e+00 +1.1640e+00 +1.4393e+00 -6.4313e-01 -1.4603e+00 +3.3343e+00 +2.3915e-01 -8.4552e-01 -1.9745e+00 -1.1468e+00 +1.8946e+00 -1.4547e+00 +1.4825e+00 -3.7851e+00 +4.2593e+00
163 +2.393686119e+05 +2.393686119e+05 +2.388770819e+05 +2.388770819e+05 -3.1004e+00 +2.0056e+00 +2.3340e+00 -2.2125e+00 -1.7892e+00 -2.0228e+00 +1.2667e+00 +1.4431e+00 -7.8762e-01 -1.4206e+00 +2.4850e+00 +8.4321e-01 -1.7326e+00 -2.0879e+00 -1.1129e+00 +1.6651e+00 -1.4510e+00 +1.4418e+00 -3.8512e+00 +4.3243e+00
919 +1.579875158e+05 +1.579875158e+05 +1.574959858e+05 +1.574959858e+05 -3.5883e+00 +2.0206e+00 +1.9445e+00 -2.2204e+00 -1.7518e+00 -1.7121e+00 +1.2196e+00 +1.5161e+00 -4.5708e-01 -1.3742e+00 +2.9493e+00 +2.4045e-01 -1.0736e+00 -1.6314e+00 -9.1347e-01 +1.6449e+00 -1.5720e+00 +1.4281e+00 -3.6761e+00 +4.3912e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.971371621e+07 +3.971371621e+07 +3.971354601e+07 +3.971354601e+07 -2.4068e+00 +4.3880e+00 +1.4527e+00 -3.3573e-01 +3.8753e+00 +9.4108e-01 +1.4769e+00 -4.4721e+00 +4.6383e+00 +3.6820e+00 +1.3241e-01 +1.2622e+00 -4.4497e+00 +4.2079e+00 +4.0881e+00 -4.4437e+00 +2.0209e+00 +7.8948e-01 -3.5791e-01 +1.7948e-01
3 +7.351786036e+06 +7.351786036e+06 +7.351615836e+06 +7.351615836e+06 +2.4116e+00 -5.5920e-01 -3.1065e+00 +2.9467e+00 +2.0486e+00 +4.9491e+00 -1.4671e+00 -2.9947e+00 -3.3782e+00 +3.4205e+00 +1.6492e+00 +1.7546e+00 -4.7402e+00 +4.6536e+00 -6.4474e-01 -2.1722e+00 -5.4723e-01 +2.6726e+00 -4.3500e+00 +6.0319e-01
10 +5.012035439e+06 +5.012035439e+06 +5.011865239e+06 +5.011865239e+06 -3.4328e+00 +2.5511e+00 -1.2632e+00 +4.4324e+00 +1.1725e+00 -3.1662e+00 -3.2949e+00 -1.1018e+00 -4.0785e-01 -2.4598e+00 -4.5990e+00 +1.6224e-01 +2.8698e+00 -5.6516e-01 +4.0610e+00 -4.2659e+00 +1.3990e+00 -2.7408e+00 -2.3815e+00 +4.1598e+00
30 +2.497724448e+06 +2.497724448e+06 +2.497554248e+06 +2.497554248e+06 -2.3687e+00 -1.9521e+00 +3.5937e-01 -2.8542e-01 +3.0550e+00 -4.5901e+00 -2.8525e-01 +6.2732e-01 -3.2195e+00 -1.0740e+00 -2.8624e+00 +4.2557e-01 -1.4784e+00 -8.5696e-01 +3.0469e+00 -4.8512e+00 -1.0473e-01 +1.7225e+00 -3.0732e+00 -4.2012e-01
60 +9.265014344e+05 +9.265014344e+05 +9.263312344e+05 +9.263312344e+05 -3.6650e+00 -3.8057e+00 -4.5778e+00 +3.9499e+00 -7.2612e-01 -1.2182e+00 -4.6389e+00 -5.7175e-01 -8.1336e-01 +2.4992e+00 -1.4036e+00 +1.9591e+00 -1.3887e+00 +9.1154e-01 +1.5082e+00 -1.7934e+00 +4.3573e+00 +9.0315e-01 +5.9810e-01 +1.4923e+00
140 +5.512559833e+05 +5.512559833e+05 +5.510857833e+05 +5.510857833e+05 -3.4057e+00 -3.7709e+00 -4.4607e+00 +3.9409e+00 -7.2598e-01 -1.1574e+00 -4.3226e+00 -4.3379e-01 -2.1028e+00 +2.5665e+00 -1.1624e+00 +1.9604e+00 -1.3924e+00 +1.6506e+00 +1.5488e+00 -2.0281e+00 +4.1654e+00 +9.2123e-01 -6.3694e-01 +1.1356e+00
147 +2.553883718e+05 +2.553883718e+05 +2.552181718e+05 +2.552181718e+05 -3.2382e+00 -3.4044e+00 -4.2663e+00 +3.7930e+00 -7.0012e-02 -1.0003e+00 -3.2373e+00 +2.0294e+00 -1.0759e+00 +3.5436e+00 +8.4597e-01 +3.0654e+00 -8.2194e-01 +2.3374e+00 +2.0570e+00 -2.1287e+00 +3.8997e+00 +1.0783e+00 -5.0543e-01 +1.5859e+00
180 +2.492906092e+05 +2.492906092e+05 +2.491204092e+05 +2.491204092e+05 -3.2382e+00 -3.4044e+00 -4.2663e+00 +3.7930e+00 -7.0012e-02 -1.0003e+00 -3.2373e+00 +2.0294e+00 -1.0759e+00 +3.5436e+00 +8.4597e-01 +3.0654e+00 -8.2194e-01 +2.3374e+00 +2.0570e+00 -2.1287e+00 +3.8997e+00 +1.0783e+00 -5.0543e-01 +1.5020e+00
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.554234345e+07 +2.554234345e+07 +2.554187370e+07 +2.554187370e+07 +3.8478e+00 -3.6682e+00 -3.1700e+00 -3.3410e-02 -3.2129e+00 +2.6746e+00 -6.5169e-01 -3.9005e-01 -3.9555e+00 +1.7701e+00 +1.0461e+00 +1.8542e+00 +1.4985e+00 +2.3895e-01 -3.0610e+00 -4.6203e+00 -4.9541e+00 +3.0923e+00 -3.1861e+00 +3.9864e+00
2 +1.738112011e+07 +1.738112011e+07 +1.738065036e+07 +1.738065036e+07 +4.5211e+00 -4.0717e+00 +4.4131e+00 +5.2151e-01 -3.8090e+00 +5.8414e-01 +2.3320e+00 -2.9583e+00 -4.6273e+00 +2.2585e+00 +2.0162e+00 +1.0390e+00 -4.8772e+00 +2.8391e+00 -2.8116e+00 +3.2315e+00 +1.8814e+00 -4.9073e+00 +4.1935e+00 -4.0403e+00
3 +1.107289359e+07 +1.107289359e+07 +1.107242384e+07 +1.107242384e+07 -3.3692e+00 +4.9819e+00 +4.9624e+00 -3.5461e+00 -2.6393e+00 +1.9645e+00 -5.6546e-01 +4.9494e+00 -2.0203e+00 -3.1939e+00 +3.5932e+00 -3.0637e-01 -1.1619e+00 -3.0940e+00 -1.8168e+00 +2.7771e+00 -1.8153e+00 -3.3830e+00 -1.8948e-01 -9.3213e-01
5 +8.275913060e+06 +8.275913060e+06 +8.275443310e+06 +8.275443310e+06 +3.5750e-01 +3.3654e+00 +4.0999e+00 +3.4530e+00 +2.6782e+00 -1.1874e+00 -1.1238e+00 +2.7975e+00 +4.0814e+00 -3.0765e+00 +5.9591e-01 +2.4255e-01 -2.4119e+00 -2.9507e+00 -8.4899e-01 +3.6908e+00 +6.6270e-01 +4.7518e+00 -2.3806e+00 -2.7084e-01
7 +6.170784444e+06 +6.170784444e+06 +6.170314694e+06 +6.170314694e+06 -1.7085e+00 -4.6977e+00 +1.8119e+00 -4.8323e+00 +4.4132e+00 -2.9910e+00 +4.5129e+00 -1.5218e+00 +3.6344e+00 +3.5507e+00 -4.3205e-01 -3.6072e+00 +5.2050e-01 -2.6220e+00 -2.0742e-02 -2.8243e+00 -4.6701e+00 -1.9619e+00 -2.6711e+00 -2.9662e+00
73 +2.106042937e+06 +2.106042937e+06 +2.105573187e+06 +2.105573187e+06 +3.4654e+00 +3.2152e+00 +1.6397e+00 -2.1395e+00 +5.7623e-01 +2.7063e+00 -1.0890e+00 -3.8745e+00 +1.0062e+00 +7.3332e-01 -7.8552e-01 -1.4197e+00 +4.6544e+00 -3.9625e-01 +1.4793e+00 -1.5093e+00 +1.9506e+00 +2.3628e-01 -4.0220e-01 -3.0466e+00
159 +1.449829684e+06 +1.449829684e+06 +1.449359934e+06 +1.449359934e+06 +3.9825e+00 +1.8839e+00 +1.5942e+00 -1.8689e+00 +1.4552e-01 +9.2690e-01 -2.0919e+00 -3.8121e+00 +1.8275e+00 +2.9408e-01 -2.7194e+00 -6.0915e-01 +4.1481e+00 -1.1403e+00 -8.7698e-01 -2.6305e+00 +1.6794e+00 +2.9118e+00 -7.3907e-01 -2.2871e+00
% function evaluation | noise-free fitness - Fopt (-1.053500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.896131142e+07 +2.896131142e+07 +2.896120607e+07 +2.896120607e+07 +1.7808e+00 +1.9474e+00 -1.2787e+00 +1.9706e+00 -4.8555e+00 +1.1097e-01 +2.2843e+00 +8.0790e-01 -4.3297e+00 -7.6371e-01 -4.5021e+00 +1.6711e+00 -1.3187e+00 -4.8437e+00 -1.7047e+00 +3.1745e+00 +2.2999e-01 -4.8831e+00 -9.7391e-01 -2.7474e+00
2 +2.422206180e+07 +2.422206180e+07 +2.422195645e+07 +2.422195645e+07 -3.9727e+00 -3.5954e-01 +1.0080e+00 +1.3652e+00 +4.6531e+00 -4.8190e+00 -4.0807e+00 +5.5373e-02 +3.6833e+00 +2.6118e-01 +2.9833e+00 +1.5109e+00 +4.8844e+00 +1.3840e+00 +4.0648e+00 -1.0007e+00 -2.0595e+00 -1.6652e+00 +8.0964e-01 +4.5308e+00
3 +1.421382447e+07 +1.421382447e+07 +1.421371912e+07 +1.421371912e+07 -1.9940e+00 -1.4066e+00 -4.6581e+00 -4.6345e+00 -2.2361e+00 -1.3487e+00 +2.2776e+00 -2.7533e+00 +1.8167e-01 +2.0877e+00 -9.0203e-01 +4.0664e+00 -4.7084e+00 -1.8750e+00 +3.8796e+00 -3.8382e+00 +9.3311e-01 -4.8980e+00 +4.9140e+00 +1.0337e+00
4 +8.289555660e+06 +8.289555660e+06 +8.289450310e+06 +8.289450310e+06 -2.1111e-01 -4.0376e+00 -1.4673e+00 +2.3961e-01 -2.9827e+00 -3.0645e+00 +1.3568e+00 +1.9973e+00 -3.4327e+00 -3.8809e+00 +4.4036e+00 -7.8841e-01 +4.1954e+00 -2.9496e+00 -4.2047e+00 +6.7938e-01 -2.0630e+00 -2.8797e+00 +4.9977e+00 +2.2182e+00
5 +6.063092057e+06 +6.063092057e+06 +6.062986707e+06 +6.062986707e+06 -1.6911e+00 -1.5023e+00 +3.4955e+00 -1.5141e+00 +1.4094e+00 -1.1830e-01 +3.9575e+00 -3.4800e+00 -1.3680e+00 +4.6683e+00 +3.3318e+00 -3.5665e+00 -4.2366e+00 +8.6926e-01 +3.1194e+00 +3.5396e+00 -1.2659e+00 -1.0742e+00 -2.8599e-01 +1.5131e+00
41 +2.913965442e+06 +2.913965442e+06 +2.913860092e+06 +2.913860092e+06 +2.1600e+00 +2.8002e+00 -1.9702e+00 -9.7830e-01 -3.2408e+00 -1.1714e+00 -8.3552e-01 +4.2668e-01 -1.1973e+00 +5.0466e-01 +1.4412e+00 +1.6893e+00 +1.7533e-01 -2.7256e+00 +2.9426e+00 -6.5687e-01 +3.3358e-01 -5.7403e-01 -1.7901e+00 -6.7844e-01
63 +1.544589663e+06 +1.544589663e+06 +1.544484313e+06 +1.544484313e+06 +3.5255e+00 +3.2214e+00 -1.9787e+00 -2.4574e+00 +2.6675e-01 +6.1748e-01 -3.3033e+00 +1.5810e+00 -8.2359e-01 +2.5332e+00 -1.7836e+00 +3.5657e+00 +1.1634e+00 -1.3425e+00 -9.1992e-01 -4.0211e+00 +6.4684e-01 +8.0289e-01 -3.5327e+00 +1.0047e-01
169 +9.527646895e+05 +9.527646895e+05 +9.526593395e+05 +9.526593395e+05 +3.2783e+00 +2.4557e+00 -3.2872e+00 -2.2169e+00 +1.0803e+00 +2.4090e-01 -2.2084e+00 +1.1738e+00 -1.0157e+00 +1.9444e+00 +8.3035e-01 +3.5696e+00 +1.0774e+00 -1.1788e+00 +6.4013e-01 -2.5809e+00 +7.6499e-01 +1.1688e-01 -3.4228e+00 +8.5274e-01
663 +6.302472207e+05 +6.302472207e+05 +6.301418707e+05 +6.301418707e+05 +3.5028e+00 +2.1790e+00 -2.9376e+00 -2.2038e+00 +1.2408e+00 +3.7054e-01 -2.1655e+00 +1.3726e-01 -1.0810e+00 +3.5929e-01 -8.6479e-02 +3.5826e+00 +1.1051e+00 -1.4982e+00 -2.5087e-01 -3.0340e+00 +1.3279e+00 -5.7663e-01 -3.0836e+00 +5.0056e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.284828350e+07 +1.284828350e+07 +1.284928350e+07 +1.284928350e+07 +3.3563e+00 -3.7981e+00 +1.5949e+00 +2.7948e+00 -2.4847e+00 +2.6870e+00 -2.9800e+00 +1.9596e-01 -9.0318e-01 -2.3458e+00 +4.2938e+00 +1.1829e+00 +2.4381e-02 +6.4606e-01 -4.2242e+00 -4.0454e+00 -2.4139e+00 +1.5603e-01 -4.4499e+00 -2.8979e+00
2 +5.362969994e+06 +5.362969994e+06 +5.363969994e+06 +5.363969994e+06 -3.5510e+00 +2.5588e+00 +1.3984e+00 +4.2482e+00 -1.3936e+00 -3.9215e+00 -4.7104e+00 -4.9565e+00 -5.9035e-01 -3.1916e+00 -3.7381e+00 -1.3380e+00 -1.2531e+00 +3.9217e+00 -1.2067e+00 -4.5082e+00 -4.5133e+00 +3.9663e-01 +4.7623e-01 +3.8442e+00
19 +3.242852322e+06 +3.242852322e+06 +3.243852322e+06 +3.243852322e+06 +5.9962e-01 -6.8549e-01 +1.5001e+00 +2.9534e-01 -2.1844e+00 -6.4109e-01 -2.9292e+00 -9.0170e-01 -1.3793e+00 -2.9430e+00 -1.9589e+00 -1.2840e+00 +1.5006e+00 -3.0741e+00 +4.1730e+00 +1.3771e-02 -9.7551e-01 +4.0814e+00 -4.3068e+00 -3.4938e+00
23 +2.393134485e+06 +2.393134485e+06 +2.394134485e+06 +2.394134485e+06 -3.1779e+00 +4.4764e+00 +4.6702e+00 +1.4502e+00 +1.3379e+00 -1.6756e+00 -2.2450e+00 -2.5418e+00 -4.8121e+00 +1.2182e+00 +1.4432e-01 +4.5204e-01 +4.4084e+00 -3.5439e+00 +4.5382e+00 -3.3772e-01 +1.3837e+00 -3.1428e+00 -4.6284e+00 -3.7693e-01
78 +1.484962168e+06 +1.484962168e+06 +1.485962168e+06 +1.485962168e+06 -2.1187e+00 -3.1075e-01 +2.5183e+00 -7.6240e-01 +1.0369e+00 +8.3846e-01 -2.7230e+00 +2.0594e+00 -4.2033e+00 +1.2721e+00 +1.1208e-01 +2.7019e+00 -2.5462e+00 -3.2236e+00 +4.1848e+00 +5.0304e-01 +9.4599e-02 -3.0761e+00 -3.6709e+00 -2.3099e+00
129 +9.616834504e+05 +9.616834504e+05 +9.626834504e+05 +9.626834504e+05 -1.2863e+00 +9.3133e-01 +2.0960e+00 +1.9939e-01 +1.1792e+00 -6.4135e-02 -2.6895e+00 +1.5284e-01 -3.7952e+00 +5.2583e-01 +1.3139e-01 +2.0539e+00 -2.2026e-01 -2.4101e+00 +3.8690e+00 +6.0018e-01 +1.5621e-01 -2.4493e+00 -3.6520e+00 -8.0540e-01
237 +6.196204088e+05 +6.196204088e+05 +6.206204088e+05 +6.206204088e+05 -1.9127e+00 +2.3064e+00 +2.1947e+00 -4.9152e-01 +8.9780e-01 +3.1342e-01 -2.4008e+00 +2.7484e-01 -2.2841e+00 +1.2245e+00 +1.7058e-01 +2.6138e+00 -7.8060e-01 -1.6831e+00 +3.9187e+00 -6.0326e-02 -1.2127e-01 -2.5486e+00 -3.5431e+00 -1.0727e+00
% function evaluation | noise-free fitness - Fopt (3.462600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.878548386e+07 +8.878548386e+07 +8.878583012e+07 +8.878583012e+07 +1.0277e+00 -4.8073e+00 -2.3536e+00 +4.9390e+00 -4.3793e+00 -2.8067e+00 -4.6871e+00 +1.6161e-01 +1.1023e+00 -3.8904e+00 +3.6144e+00 +3.8065e+00 +1.0352e+00 +3.6867e+00 +2.5876e-01 -2.6706e+00 +3.6141e+00 +4.2366e+00 +2.7104e+00 +1.3148e+00
2 +1.741188440e+07 +1.741188440e+07 +1.741223066e+07 +1.741223066e+07 +4.1326e+00 +3.3855e+00 -1.3785e+00 -1.4358e+00 -1.8155e+00 +2.5520e+00 +2.2891e+00 +4.8607e+00 +1.2798e+00 -7.8695e-01 +4.4979e+00 +4.0876e+00 -1.2608e+00 -3.7065e+00 +4.0434e+00 +3.0544e+00 +1.2743e+00 -3.6231e+00 +1.6461e+00 +1.8303e+00
3 +1.578656651e+07 +1.578656651e+07 +1.578691277e+07 +1.578691277e+07 +4.5255e+00 -4.9442e+00 +3.7560e+00 -3.5416e+00 -3.2318e+00 +3.9753e-01 +4.7250e+00 +4.6910e+00 -3.1095e+00 +3.4767e+00 +1.3169e+00 +3.2613e+00 -1.2479e+00 +2.6432e+00 +1.5002e+00 -2.3989e+00 -3.0354e+00 +3.6746e+00 +2.0666e+00 +4.0234e-01
6 +8.813338176e+06 +8.813338176e+06 +8.813684436e+06 +8.813684436e+06 -2.3952e+00 -3.7394e+00 -4.2586e+00 -2.8797e-01 -3.5709e+00 -1.8255e+00 -1.2034e+00 -2.6782e+00 +1.9894e+00 -2.5761e+00 +1.0540e+00 -3.7053e+00 +8.7597e-01 +3.6912e+00 -1.0783e+00 -1.2547e+00 +1.3644e+00 -4.4501e+00 -4.1062e+00 +1.0728e-02
