% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
95 +9.298277707e+00 +9.298277707e+00 +8.098827771e+01 +8.098827771e+01 -1.4729e+00 -1.5229e+00 +2.8743e+00 -6.5671e-01 +1.8646e+00 +1.2561e+00 -6.8614e-01 +1.1750e+00 -1.3336e+00 +2.2602e-01 -1.6279e+00 -1.7490e+00 +5.7847e-01 -7.9713e-01 +1.9343e+00 +1.5326e+00 -7.4547e-01 -1.8272e+00 +1.5097e+00 +1.3789e+00
616 +6.302069072e+00 +6.302069072e+00 +7.799206907e+01 +7.799206907e+01 -1.6370e+00 +4.7400e-01 +3.5500e+00 -4.4129e-01 +1.8426e+00 +1.4537e+00 -3.4148e-01 +7.8078e-01 -7.1222e-01 -3.8569e-01 -1.6078e+00 -9.0637e-01 +2.4242e-01 -3.3767e-01 +1.5235e+00 +1.2975e+00 -7.5630e-01 -1.8524e+00 +1.1226e+00 +1.3697e+00
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.493892985e+01 +6.493892985e+01 +2.789489298e+02 +2.789489298e+02 -4.1284e+00 -1.0593e+00 +1.0157e+00 +1.5990e+00 -1.0663e+00 +2.3468e+00 +4.9875e+00 -1.5349e+00 -4.6843e+00 -4.9051e+00 -3.4932e+00 -4.1615e+00 +2.7336e+00 +3.5998e+00 +4.8343e+00 -3.0641e+00 -1.1990e-02 +3.2531e+00 +3.3256e-01 +1.3158e+00
3 +3.391432345e+01 +3.391432345e+01 +2.479243235e+02 +2.479243235e+02 +1.0445e-01 +1.4162e+00 -2.7077e+00 +6.8912e-02 -4.2603e-01 -1.2228e+00 +1.0481e+00 +6.9165e-01 +2.7706e+00 +2.9006e+00 +9.2882e-01 +1.9404e+00 -1.3522e+00 +3.1300e+00 -1.0156e+00 +1.0023e+00 +3.3506e+00 -4.0514e+00 +6.2238e-01 -4.8642e+00
41 +2.206967496e+01 +2.206967496e+01 +2.360796750e+02 +2.360796750e+02 -3.9523e+00 -9.4512e-01 +2.7606e+00 +1.6846e+00 -1.5098e+00 +1.6282e+00 +4.8630e+00 -2.9522e-01 +2.0874e-01 -3.8954e+00 -1.8575e+00 +9.3186e-02 +1.6556e+00 +1.2823e+00 +2.5969e+00 -3.0227e+00 -2.0032e+00 +2.4377e+00 +1.3985e+00 +4.3667e-01
43 +1.437399787e+01 +1.437399787e+01 +2.283839979e+02 +2.283839979e+02 +6.3346e-01 +1.7237e+00 -1.7672e+00 +2.7314e-01 -1.7018e+00 -1.1794e+00 +2.4436e+00 +9.0506e-01 +4.1029e+00 +2.3811e+00 -5.1624e-01 +3.3000e+00 -1.0776e+00 +3.0146e+00 -6.0585e-01 -2.1257e+00 -1.4481e+00 -4.3627e-01 +9.8705e-01 -2.4870e+00
146 +9.354419333e+00 +9.354419333e+00 +2.233644193e+02 +2.233644193e+02 +9.5571e-01 +1.0176e+00 +2.7873e+00 +1.0625e-01 -1.4067e+00 -1.0957e+00 +2.6123e+00 +9.9754e-01 +1.9223e+00 +2.0963e+00 -8.9565e-02 +3.1188e+00 -5.1155e-01 +1.8470e+00 -5.9039e-01 -2.2116e+00 -1.6375e+00 +1.5632e+00 +1.5903e+00 -1.9124e+00
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.159178178e+01 +6.159178178e+01 +3.111781782e+00 +3.111781782e+00 +2.8134e+00 +7.9407e-01 -2.7445e+00 -4.3797e+00 -2.8034e+00 -9.4811e-01 +3.5543e+00 +1.9395e-01 -1.7250e+00 -2.0960e+00 +2.8785e+00 +4.7513e+00 +2.3089e+00 -4.1309e+00 +4.5658e+00 -1.8822e+00 -8.0468e-01 +2.4858e+00 -1.4813e+00 -3.8693e+00
15 +2.695254575e+01 +2.695254575e+01 -3.152745425e+01 -3.152745425e+01 -2.7628e-01 -2.0534e+00 +4.1276e+00 +4.1528e+00 +3.2526e+00 -7.0049e-01 -7.4919e-02 -8.4787e-01 +3.2283e+00 -1.4223e+00 -2.9658e+00 +4.1448e+00 -2.3741e+00 -4.2479e-01 -1.7147e+00 +1.4790e+00 +1.4434e+00 +2.7927e+00 +2.7339e+00 +2.5280e+00
41 +1.719685353e+01 +1.719685353e+01 -4.128314647e+01 -4.128314647e+01 +1.8463e+00 +4.5743e-01 +4.0102e+00 -1.9431e+00 -7.3206e-01 -7.4851e-01 +5.7577e-01 +9.7653e-02 +2.9428e+00 -2.0917e+00 +8.2217e-01 +4.2668e+00 -1.2144e+00 -3.0925e+00 -1.0613e+00 -1.8053e+00 +2.0553e-01 +2.6128e+00 +1.2028e+00 -2.9781e-01
63 +1.412407856e+01 +1.412407856e+01 -4.435592144e+01 -4.435592144e+01 +6.4160e-01 -2.0876e+00 +2.0422e+00 +3.3384e+00 +4.3114e+00 -1.0428e+00 -8.7965e-01 -8.0453e-01 +2.3951e+00 +2.5930e+00 -2.5061e+00 -1.3980e+00 -1.3551e+00 +9.5106e-03 -1.2599e+00 +1.4408e+00 +2.8665e-01 +2.6395e+00 +1.1581e+00 -1.1754e+00
602 +9.992057470e+00 +9.992057470e+00 -4.848794253e+01 -4.848794253e+01 +6.7911e-01 -1.5808e+00 +2.1130e+00 +3.3650e+00 +4.2362e+00 -9.9319e-01 -8.7757e-01 -7.8898e-01 +2.5522e+00 +1.5817e+00 -2.5042e+00 -1.0689e+00 -1.3610e+00 +8.5495e-02 -1.2713e+00 +1.4431e+00 +2.7744e-01 +2.7178e+00 +5.7419e-01 -1.1625e+00
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.178086370e+02 +1.178086370e+02 -4.952713630e+02 -4.952713630e+02 +9.9060e-01 +2.7829e+00 +4.4352e+00 -2.9478e+00 +4.1371e+00 +7.0728e-01 -1.4951e+00 +4.6344e+00 -4.9434e+00 +3.5329e+00 -2.6462e+00 +1.7740e+00 -3.5109e+00 -1.5072e+00 -3.9044e+00 -4.6941e+00 -3.6637e+00 +3.4637e+00 -5.6738e-01 -3.2102e+00
2 +3.769623589e+01 +3.769623589e+01 -5.753837641e+02 -5.753837641e+02 +4.4830e+00 +1.7545e+00 -3.5501e+00 +1.2377e+00 -4.0598e+00 -1.0927e+00 -2.8633e+00 +1.4022e+00 -2.6856e-01 -3.2059e+00 -2.6310e+00 -1.6385e+00 +2.1112e+00 +4.8992e+00 -1.7383e+00 +1.0618e+00 -1.1579e+00 -1.1514e+00 +3.1168e+00 -2.6273e+00
9 +1.506999516e+01 +1.506999516e+01 -5.980100048e+02 -5.980100048e+02 +2.2527e+00 +1.2614e+00 -3.0386e+00 -6.9385e-01 -6.7530e-01 -1.8592e+00 +1.6860e+00 -1.0342e+00 -1.5886e+00 +1.6774e+00 -4.7659e+00 +1.1722e+00 +1.2953e-01 +1.4170e+00 -2.9271e+00 -1.2461e+00 -3.9444e-01 -3.5039e+00 -1.5940e+00 -1.9695e+00
87 +9.383061119e+00 +9.383061119e+00 -6.036969389e+02 -6.036969389e+02 -1.2888e+00 +2.0437e+00 -1.0765e+00 -6.6289e-01 +1.3775e+00 -9.1697e-01 -7.8741e-02 -1.2201e+00 -1.5744e+00 -1.2161e+00 -2.4794e+00 +1.1496e+00 -6.1358e-02 -3.7918e+00 -1.2800e+00 +2.2968e-02 -1.8871e+00 -2.1256e+00 -1.8436e+00 -6.0343e-01
% function evaluation | noise-free fitness - Fopt (4.600000000000e-01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.868738710e+01 +3.868738710e+01 +3.914738710e+01 +3.914738710e+01 +1.1383e+00 +4.1304e+00 +2.3038e+00 -4.5478e+00 -2.8681e+00 -1.5333e-01 +8.6164e-01 +3.0405e+00 +2.4135e+00 -1.8796e+00 +1.4043e+00 +4.2522e+00 +3.7962e+00 -3.4321e+00 +9.4081e-01 -4.7834e+00 -4.8004e-01 -8.7040e-01 +2.8956e+00 -4.1043e+00
24 +2.250554339e+01 +2.250554339e+01 +2.296554339e+01 +2.296554339e+01 +1.3745e+00 +1.2295e+00 -1.7720e+00 -8.3978e-01 +7.2943e-01 -1.2192e+00 +7.6855e-01 +1.6457e+00 -3.3915e+00 +1.1525e+00 -3.3281e+00 +2.6705e+00 +4.4752e+00 -3.9373e-01 +2.7228e+00 +3.5640e+00 +4.2892e-01 +6.3712e-01 +7.7169e-01 -1.7402e+00
43 +1.505521190e+01 +1.505521190e+01 +1.551521190e+01 +1.551521190e+01 +1.0291e+00 +9.5158e-01 -1.7646e+00 -1.9451e+00 +8.7001e-01 -6.3778e-01 -6.1268e-01 +1.3373e+00 +3.1573e+00 +7.7947e-01 +4.2761e-01 +7.6079e-01 +1.3746e-01 -6.2679e-01 +3.1642e+00 +2.5541e+00 +3.3771e+00 +8.3099e-01 +7.2487e-01 -5.1840e-01
120 +9.689992269e+00 +9.689992269e+00 +1.014999227e+01 +1.014999227e+01 +1.3196e+00 +9.4427e-01 -2.7774e-01 -2.1445e+00 +8.6942e-01 -7.1036e-01 -4.2157e-01 +1.6105e+00 -3.0512e-01 +9.7384e-01 +2.7930e-01 +1.3366e+00 +7.4514e-01 -1.0071e+00 +3.1834e+00 +2.2268e+00 +2.4719e+00 -5.0646e-02 +2.7292e-01 -1.7290e+00
527 +6.108416347e+00 +6.108416347e+00 +6.568416347e+00 +6.568416347e+00 +1.3193e+00 +9.4434e-01 -2.7820e-01 -2.1442e+00 +8.6942e-01 -7.0995e-01 -4.2165e-01 +1.6105e+00 -3.0437e-01 +9.7384e-01 +2.7986e-01 +1.3364e+00 +7.4514e-01 -1.0069e+00 +3.1686e+00 +2.2268e+00 +2.4723e+00 -5.0425e-02 +2.7530e-01 -1.7281e+00
% function evaluation | noise-free fitness - Fopt (-1.504100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.418813364e+01 +3.418813364e+01 -1.162218664e+02 -1.162218664e+02 +1.4949e+00 +1.5261e+00 +2.9910e+00 -2.0931e+00 +2.9484e+00 +3.9701e-01 +2.2437e+00 -8.5165e-01 -3.1631e+00 -4.9148e+00 +4.5608e+00 -3.1390e+00 -4.6954e-01 -4.6801e+00 -6.7919e-01 -1.1671e+00 +3.5074e+00 +4.2158e+00 +2.8629e+00 +2.9306e+00
40 +1.886882216e+01 +1.886882216e+01 -1.315411778e+02 -1.315411778e+02 +3.5689e+00 +3.1467e+00 +3.1538e+00 -4.7768e+00 -3.0035e+00 -2.4601e+00 -3.1199e+00 -1.2784e+00 +1.3915e+00 -2.2625e+00 +6.8815e-01 +2.7843e+00 -1.2630e+00 -6.9314e-01 +2.6099e+00 -1.9283e+00 +1.4191e+00 +2.2232e+00 -5.1299e-01 -1.0908e+00
51 +1.493554566e+01 +1.493554566e+01 -1.354744543e+02 -1.354744543e+02 +2.1708e+00 +3.3426e+00 +2.7888e+00 -9.7601e-01 +2.3713e+00 -2.3311e+00 -3.1844e+00 -1.1694e+00 +7.6905e-01 -2.2572e+00 -9.6823e-01 +2.2586e+00 -3.4552e+00 -1.1458e+00 +2.7571e+00 +2.1388e+00 +1.1584e+00 -5.0656e-01 -7.0536e-02 -1.4048e+00
91 +8.187123065e+00 +8.187123065e+00 -1.422228769e+02 -1.422228769e+02 +1.1272e+00 +6.5261e-01 +3.1979e+00 -3.3827e+00 -3.0661e+00 -2.4767e-02 -1.9977e-02 -1.2844e+00 -1.2294e+00 -5.9827e-01 +6.6568e-01 +2.8488e+00 -9.5984e-01 -1.8341e-01 +1.0752e+00 +5.7334e-01 +4.7714e-01 -1.5174e+00 +3.7423e-01 -6.5517e-01
657 +6.198535660e+00 +6.198535660e+00 -1.442114643e+02 -1.442114643e+02 +1.3556e+00 +7.8075e-01 +2.9062e+00 -3.4749e+00 -3.0520e+00 -5.0330e-02 -1.0289e+00 -9.4765e-01 -1.0321e+00 -5.2857e-01 +5.0927e-01 +2.9653e+00 -9.1494e-01 -1.6802e-01 +1.2735e+00 +4.7660e-01 +4.3559e-01 -1.1024e+00 +3.6294e-01 -6.0866e-01
% function evaluation | noise-free fitness - Fopt (8.683100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.902612473e+01 +9.902612473e+01 +9.673361247e+02 +9.673361247e+02 +8.9363e-01 +4.8802e+00 +2.4963e+00 +1.2609e+00 +4.0157e+00 -1.1366e-01 -4.3024e+00 -4.4306e+00 -3.5511e+00 +2.3415e+00 +4.3240e+00 +3.1949e+00 -2.8886e+00 -2.9187e+00 +3.8117e+00 -3.4914e+00 +4.8456e+00 -3.4922e+00 +1.2815e+00 -3.3837e+00
2 +3.693413302e+01 +3.693413302e+01 +9.052441330e+02 +9.052441330e+02 +7.2156e-01 +1.4986e+00 -2.4039e+00 +3.5830e+00 -3.0054e+00 +2.4937e+00 +3.4864e+00 +2.8940e+00 +3.7288e+00 +1.0912e+00 -2.3661e+00 +4.6762e-01 +3.6542e+00 -3.0028e+00 +3.5335e+00 -3.0699e+00 -5.6698e-01 -1.3839e+00 +1.4080e+00 -4.0697e+00
24 +2.064241152e+01 +2.064241152e+01 +8.889524115e+02 +8.889524115e+02 +3.8869e+00 +9.2686e-01 +1.8970e+00 +1.6485e+00 +1.3167e+00 -3.1793e-01 +3.3347e-01 +2.5879e+00 -1.5488e+00 +4.5417e+00 -2.6781e-01 -4.8764e+00 -3.8735e+00 -2.4316e+00 -1.6159e+00 +1.3596e+00 -2.6983e+00 +2.5922e+00 +4.1058e+00 -1.3706e+00
44 +1.319340541e+01 +1.319340541e+01 +8.815034054e+02 +8.815034054e+02 -9.6624e-02 +9.9281e-01 +2.8422e+00 +1.8097e+00 -8.2420e-01 -1.3559e+00 -3.3640e-01 +2.5251e+00 +1.0802e+00 +1.8094e+00 -1.0444e-01 -4.8833e+00 -2.1922e+00 -3.2204e-01 -2.0314e-01 +2.9078e+00 -1.0371e+00 -5.4546e-01 -3.6221e-01 -1.1710e+00
122 +8.252726857e+00 +8.252726857e+00 +8.765627269e+02 +8.765627269e+02 +3.2010e-01 +1.0264e+00 +1.1995e+00 +1.0797e+00 +3.8477e-01 -9.3639e-01 +2.0334e-01 +2.6164e+00 -3.8464e-01 +1.4507e+00 -1.3561e-01 +1.1440e+00 -1.2792e+00 -6.2652e-01 +1.0672e+00 +2.8374e+00 -1.1963e+00 -1.2600e+00 -2.7867e-02 -1.2685e+00
479 +6.203656457e+00 +6.203656457e+00 +8.745136565e+02 +8.745136565e+02 +1.6592e-01 +9.9321e-01 +2.2650e+00 +7.9016e-01 +6.3735e-01 -1.2015e+00 -4.9022e-01 +2.4751e+00 -4.0558e-01 +1.1824e+00 +1.6901e-03 +1.2112e+00 -9.8149e-01 -6.2563e-01 +3.6146e-01 +2.5622e+00 -1.5860e+00 -1.4992e+00 -3.3734e-01 +5.6246e-01
% function evaluation | noise-free fitness - Fopt (5.220000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.234558007e+02 +1.234558007e+02 +1.756558007e+02 +1.756558007e+02 -1.5470e+00 -4.8256e+00 +2.2148e+00 -4.4603e+00 +1.3289e+00 +3.8421e+00 +2.4502e-01 -1.8393e+00 -1.9698e+00 -2.5761e+00 +4.7767e+00 +4.8401e+00 +3.4987e+00 -7.3452e-01 +5.7890e-01 +2.7351e+00 -4.5300e+00 -4.2139e+00 +3.8330e+00 +4.8971e+00
2 +7.475417367e+01 +7.475417367e+01 +1.269541737e+02 +1.269541737e+02 +2.0180e+00 -4.2074e+00 +2.0297e+00 -2.4220e+00 +1.1928e+00 -1.0930e+00 +1.2539e+00 +4.1824e+00 -4.0685e+00 -2.9889e+00 +3.7777e+00 +3.2320e+00 +4.3787e+00 -4.8743e+00 +1.7286e+00 +4.5870e+00 +1.5898e-02 +2.6725e+00 -1.2199e+00 -1.5217e+00
3 +3.648693841e+01 +3.648693841e+01 +8.868693841e+01 +8.868693841e+01 +4.4618e-01 -3.9841e-01 -2.1684e+00 -4.4806e+00 -4.6265e+00 -1.3691e+00 -3.0104e+00 +3.4416e+00 -1.7325e-01 +3.3591e+00 -1.1351e+00 -3.9782e-01 -2.7926e-01 -1.2902e+00 +3.2521e+00 -4.1040e+00 -4.7056e+00 -2.8876e-01 -1.5197e+00 -2.9525e+00
6 +2.459310541e+01 +2.459310541e+01 +7.679310541e+01 +7.679310541e+01 -7.1087e-01 -1.6447e+00 -2.0146e+00 -2.1871e+00 +1.4693e+00 -7.4759e-01 -2.9777e+00 +1.9819e+00 +3.8914e+00 +1.2082e+00 -1.7525e+00 -2.6850e+00 -2.8449e+00 -4.8221e+00 -2.4561e-01 +2.2221e+00 +4.2386e+00 +1.9975e+00 -1.6084e+00 -3.8849e+00
74 +1.376036049e+01 +1.376036049e+01 +6.596036049e+01 +6.596036049e+01 +1.7355e-02 -1.4988e+00 -2.0571e+00 -1.4209e+00 -3.6220e-01 +1.3597e+00 -2.4365e+00 +1.4679e+00 +9.3105e-01 +1.0947e+00 -6.0187e-01 -3.4535e+00 -1.9718e+00 -2.0985e+00 +8.9099e-02 -6.3344e-01 +1.4705e-01 -1.5825e+00 +7.7711e-01 -3.0213e+00
117 +9.578566637e+00 +9.578566637e+00 +6.177856664e+01 +6.177856664e+01 -3.4985e-01 +7.1935e-01 -2.8074e-01 -1.5378e+00 +6.4870e-01 -3.4970e+00 +5.9101e-02 -1.6116e+00 +2.4921e+00 +3.6167e-03 +2.1069e-01 -1.5813e+00 +6.4970e-01 -3.1563e+00 +5.4120e-01 +1.8583e+00 -1.0361e+00 +7.6077e-01 -1.4798e+00 -2.4597e-01
607 +6.276069260e+00 +6.276069260e+00 +5.847606926e+01 +5.847606926e+01 -3.4983e-01 +7.1621e-01 -2.8077e-01 -1.1515e+00 +6.4920e-01 -3.4029e+00 +5.7682e-02 -1.6097e+00 +2.5064e+00 +8.5610e-03 +2.1068e-01 -1.5813e+00 +6.4980e-01 -3.1563e+00 +5.4826e-01 +1.8583e+00 +6.8324e-01 +7.6037e-01 -1.4794e+00 -2.4648e-01
% function evaluation | noise-free fitness - Fopt (1.303300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.289722244e+01 +4.289722244e+01 +1.732272224e+02 +1.732272224e+02 +1.9705e+00 -2.1106e+00 +4.3593e+00 +1.8554e+00 -3.2185e+00 +1.3304e+00 +4.1281e+00 +3.1241e+00 +1.0459e+00 +1.3830e+00 +2.4616e+00 +2.0046e+00 -1.6773e+00 -4.5407e+00 -2.2038e-01 +5.4802e-02 +2.2428e+00 +3.3696e+00 +5.1390e-01 -4.0027e-01
3 +2.728425652e+01 +2.728425652e+01 +1.576142565e+02 +1.576142565e+02 +2.4723e+00 +1.7245e+00 -5.9537e-01 +4.3082e+00 +3.3530e+00 +3.6627e+00 +4.6918e+00 +4.2964e-01 -2.9880e+00 +2.7881e+00 +1.5959e-01 +5.5146e-01 +1.0059e+00 +4.1560e+00 -4.4729e+00 +3.1576e+00 -3.1566e-01 -1.1232e+00 +2.4733e+00 +1.3787e+00
40 +2.199594793e+01 +2.199594793e+01 +1.523259479e+02 +1.523259479e+02 +7.4154e-01 -2.4466e+00 -3.6159e-02 +4.7894e-01 +2.8688e+00 +1.2628e+00 +1.9594e+00 -3.5331e+00 +2.0742e+00 -4.3742e-01 +9.8132e-01 +4.8466e+00 +4.2589e+00 +2.1344e+00 -2.9667e+00 +1.7972e+00 -1.7967e+00 -3.8265e+00 -2.8613e-01 -2.4530e+00
50 +1.457018128e+01 +1.457018128e+01 +1.449001813e+02 +1.449001813e+02 +2.6299e-01 -8.7365e-01 -9.7784e-01 +2.0130e+00 +2.9027e+00 +2.5756e+00 +1.5747e+00 -1.1411e+00 +1.5191e+00 -5.5260e-01 +1.6891e+00 +4.1297e+00 +1.0850e+00 +1.1575e+00 -2.5742e+00 +1.8147e+00 -1.1958e+00 -4.0006e+00 +1.0069e+00 -2.1551e-01
168 +9.585291858e+00 +9.585291858e+00 +1.399152919e+02 +1.399152919e+02 -2.7734e-01 -2.6004e+00 -6.2877e-01 -1.9718e-01 -1.5675e-01 +6.5422e-01 +6.8249e-02 -3.1548e+00 -2.5159e-01 +1.5521e+00 -1.0869e+00 +3.3777e+00 +3.1262e-02 -9.8312e-01 -1.8132e+00 +6.2064e-01 -6.8497e-01 -1.9521e+00 -1.3195e-02 +1.7065e-01
696 +6.160812205e+00 +6.160812205e+00 +1.364908122e+02 +1.364908122e+02 -2.5750e-01 -2.7569e+00 -6.0711e-01 -1.9057e-01 -2.8213e-01 +6.3468e-01 -5.3767e-02 -3.1568e+00 -2.3772e-01 +1.6646e+00 -1.6664e+00 +2.5902e+00 -4.7162e-02 -7.4068e-01 -1.8516e+00 +6.0297e-01 -6.5115e-01 -1.4402e+00 -2.4272e-02 +1.4670e-01
% function evaluation | noise-free fitness - Fopt (-1.449800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.157416390e+01 +5.157416390e+01 -9.340583610e+01 -9.340583610e+01 +3.8713e+00 -1.1517e+00 +4.3731e+00 +1.1845e+00 +3.6366e-01 +3.0705e+00 +4.5290e+00 -1.8110e+00 +3.7986e+00 -1.7283e+00 +1.0362e+00 +2.9560e+00 -3.2288e+00 +4.8642e+00 -1.2399e+00 +3.0507e+00 +3.3654e+00 -2.7997e+00 -1.2169e-01 +2.2149e+00
4 +3.468524135e+01 +3.468524135e+01 -1.102947587e+02 -1.102947587e+02 -3.1819e+00 +3.5138e+00 +1.1212e+00 +2.6276e+00 -4.1638e+00 +7.8049e-01 -1.8147e-03 +2.5481e+00 -7.0008e-01 -8.7808e-01 +3.8868e+00 -2.3295e+00 +1.3757e+00 +1.0752e+00 +9.6406e-01 -8.0059e-01 +4.9402e+00 -2.0866e+00 +4.3105e+00 +2.5719e+00
41 +1.888043267e+01 +1.888043267e+01 -1.260995673e+02 -1.260995673e+02 +3.3571e+00 -8.6199e-01 +1.8514e+00 +1.4341e+00 +4.6098e-01 +2.4746e+00 +9.3202e-01 -7.7015e-01 -9.9745e-01 -4.4137e+00 +1.3521e+00 +3.4434e+00 -1.9705e+00 -2.0236e+00 +2.5088e-01 +2.2141e+00 -1.3336e-01 -6.1141e-01 -1.6011e-01 +5.4328e-01
52 +1.357056758e+01 +1.357056758e+01 -1.314094324e+02 -1.314094324e+02 +1.8854e-02 +2.9170e-01 +9.8892e-01 +2.1471e+00 +1.3476e+00 +3.3599e-01 +8.4904e-01 -1.7148e+00 -8.4675e-01 -3.6633e+00 +2.8137e-01 +1.7517e+00 -5.4806e-01 -2.8315e+00 -4.6585e-02 +2.6408e+00 +1.0497e+00 +2.7601e+00 -1.8296e+00 -2.5922e+00
82 +9.189069096e+00 +9.189069096e+00 -1.357909309e+02 -1.357909309e+02 -6.2728e-01 -2.7299e+00 +5.7414e-01 +1.0807e+00 +1.4477e+00 +1.3982e+00 -4.3349e+00 +7.7385e-01 -2.2691e-01 -2.8404e+00 +1.1777e+00 +1.8691e+00 +1.0541e+00 -2.5691e+00 -5.7970e-01 -9.4504e-01 +1.1446e+00 +1.0525e+00 +1.1583e+00 -4.4567e-01
