% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.165098331e+00 +8.165098331e+00 -2.149549017e+02 -2.149549017e+02 +2.8092e+00 +1.1943e+00 +2.6717e+00 +1.4197e+00 +1.1187e+00 +1.2591e+00 +2.9193e+00 +4.5843e+00 +2.5796e+00 +2.5152e+00 -2.8965e+00 +1.0906e+00 +1.7334e+00 +8.7862e-02 -3.9598e+00 +3.3703e+00 +1.7045e+00 -9.9985e-01 +4.6149e+00 +1.3761e+00
34 +4.531182486e+00 +4.531182486e+00 -2.185888175e+02 -2.185888175e+02 -2.9217e+00 -2.5402e+00 +1.8507e+00 +3.9385e+00 -4.2665e+00 -4.2547e+00 +2.4278e+00 -3.3938e+00 -3.6066e-01 +2.7999e+00 +6.7919e-01 +3.3669e+00 -4.0989e+00 +4.5162e+00 -7.2411e-01 -4.9649e+00 +3.7173e-01 +2.7150e+00 +1.1728e+00 +3.9807e+00
138 +3.708359280e+00 +3.708359280e+00 -2.194116407e+02 -2.194116407e+02 -2.9250e+00 -2.5114e+00 +2.5193e+00 +2.5107e+00 -4.1979e+00 -2.6344e+00 +2.4384e+00 -3.3842e+00 -6.8131e-01 +3.8836e-01 +5.3138e-01 +3.3581e+00 -4.0739e+00 +4.1665e+00 -7.3126e-01 -1.6018e+00 +1.4121e+00 +2.6591e+00 +1.2963e+00 +3.8594e+00
607 +2.388894669e+00 +2.388894669e+00 -2.207311053e+02 -2.207311053e+02 -2.9244e+00 -2.5108e+00 +2.5181e+00 +2.5110e+00 -4.1762e+00 -2.6386e+00 +2.4381e+00 -3.3840e+00 -6.8079e-01 +3.9514e-01 +5.3217e-01 +3.3586e+00 -4.0741e+00 +4.1665e+00 -7.3153e-01 -1.6090e+00 +1.4117e+00 +2.6593e+00 +1.2960e+00 +3.8588e+00
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.928398679e+01 +1.928398679e+01 -2.514601321e+01 -2.514601321e+01 -5.0356e-01 +2.6733e+00 -6.1855e-01 +7.2815e-01 +3.4758e+00 +3.7227e+00 -3.0054e+00 -2.9611e+00 -4.8477e+00 +1.2086e+00 -4.7259e+00 +3.8134e-01 -2.2331e+00 -2.8902e+00 +2.8443e-01 +1.7388e+00 -1.4430e+00 +1.1024e+00 +1.5418e-01 +2.5712e+00
2 +1.350990316e+01 +1.350990316e+01 -3.092009684e+01 -3.092009684e+01 -2.3083e+00 +2.3480e+00 -2.5956e+00 -4.7000e+00 -2.3789e+00 -4.4232e+00 -1.0770e+00 -3.7691e+00 +2.7622e+00 +4.0675e+00 +1.6131e+00 +3.1820e+00 -4.6548e+00 -4.2327e+00 +4.9554e+00 +4.1157e+00 -3.7697e+00 +1.0104e+00 -1.3655e+00 +2.1748e+00
5 +9.871069805e+00 +9.871069805e+00 -3.455893019e+01 -3.455893019e+01 -2.5570e+00 +1.5969e+00 -3.5119e+00 +2.7151e+00 +3.0923e+00 +4.5504e+00 -4.8729e+00 -3.0777e+00 -2.7854e+00 -3.4305e-01 +1.9437e+00 -2.4215e+00 +4.6245e+00 -3.1314e+00 +3.8058e+00 -3.6210e+00 -1.6074e+00 -4.6942e+00 +1.6640e+00 +3.2412e+00
102 +4.500132750e+00 +4.500132750e+00 -3.992986725e+01 -3.992986725e+01 +2.3816e+00 +9.9856e-01 +7.1899e-01 +3.8869e-01 +3.5117e+00 +3.3348e-01 -1.3005e+00 +4.0257e+00 +3.7538e+00 -2.5873e+00 -5.3801e-01 +8.7963e-01 -6.7039e-01 +4.4371e+00 +3.5396e+00 -2.9139e+00 -2.9747e-02 +2.1169e+00 +5.1202e-01 -2.5788e+00
343 +2.719459603e+00 +2.719459603e+00 -4.171054040e+01 -4.171054040e+01 +2.3781e+00 +1.0037e+00 +7.2559e-01 +3.8869e-01 +3.5116e+00 +3.1927e-01 -1.3005e+00 +4.0260e+00 +3.8191e+00 -2.5737e+00 -5.3804e-01 +8.8187e-01 -6.7881e-01 +4.4402e+00 +3.5421e+00 -2.9105e+00 -3.8570e-02 +2.1346e+00 +4.8018e-01 -2.5745e+00
372 +2.449294537e+00 +2.449294537e+00 -4.198070546e+01 -4.198070546e+01 +2.3814e+00 +1.0032e+00 +7.1870e-01 +3.8869e-01 +3.5094e+00 +3.3605e-01 -1.3006e+00 +4.0260e+00 +3.7956e+00 -2.5854e+00 -5.3884e-01 +8.8185e-01 -6.7537e-01 +4.4262e+00 +3.5418e+00 -2.9109e+00 -2.3196e-02 +2.1304e+00 +4.9929e-01 -2.5756e+00
512 +1.525417835e+00 +1.525417835e+00 -4.290458217e+01 -4.290458217e+01 +2.3812e+00 +1.0032e+00 +7.1961e-01 +3.9676e-01 +3.5095e+00 +3.3303e-01 -1.2995e+00 +4.0264e+00 +3.8045e+00 -2.5844e+00 -5.5114e-01 +8.8180e-01 -6.7490e-01 +4.4287e+00 +3.5413e+00 -2.8990e+00 -2.7037e-02 +2.1325e+00 +4.9592e-01 -2.5776e+00
% function evaluation | noise-free fitness - Fopt (-5.633000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.655737714e+01 +1.655737714e+01 -3.977262286e+01 -3.977262286e+01 +3.1392e+00 -3.5341e+00 +8.3570e-01 +1.7022e+00 +4.4430e+00 -1.0124e+00 -1.5323e+00 -1.6610e-01 -3.4726e+00 +8.7612e-01 +8.4239e-01 -3.6504e+00 -7.7621e-01 -8.7510e-01 -4.2763e+00 -3.7792e+00 -2.3638e+00 -4.9218e+00 +2.0150e+00 +2.7027e-01
2 +1.305110583e+01 +1.305110583e+01 -4.327889417e+01 -4.327889417e+01 -2.9408e+00 -3.1813e+00 -3.5981e+00 +2.6451e+00 -2.2559e+00 -4.8232e+00 +3.0795e+00 -3.8902e+00 +1.4278e+00 +3.5096e+00 -1.5985e+00 +1.8130e+00 -1.7420e+00 +1.8156e-01 -2.0557e+00 +8.8369e-01 -1.1383e+00 -3.9450e+00 -2.3613e+00 -1.8603e+00
11 +2.813663398e+00 +2.813663398e+00 -5.351633660e+01 -5.351633660e+01 +1.2486e+00 +2.9883e+00 -1.4835e+00 +1.5917e+00 +3.6929e+00 +1.6617e+00 -3.1486e+00 +7.5404e-01 +9.0904e-01 +4.5066e+00 -3.5802e+00 -7.9895e-01 -2.6157e+00 +3.3729e-01 -3.1777e+00 +2.4438e+00 -2.9332e+00 -1.7242e+00 -3.6044e+00 -4.5324e+00
414 +2.124711907e+00 +2.124711907e+00 -5.420528809e+01 -5.420528809e+01 +1.2467e+00 +2.9883e+00 -1.4835e+00 +1.5922e+00 +3.6889e+00 +1.6617e+00 -3.1485e+00 +7.5022e-01 +9.0966e-01 +4.5061e+00 -3.5795e+00 -7.9734e-01 -2.6150e+00 +3.3644e-01 -3.1765e+00 +2.4438e+00 -2.9329e+00 -1.7297e+00 -3.6044e+00 -4.5239e+00
835 +1.566178258e+00 +1.566178258e+00 -5.476382174e+01 -5.476382174e+01 +1.2467e+00 +2.9871e+00 -1.4835e+00 +1.5918e+00 +3.6924e+00 +1.6616e+00 -3.1485e+00 +7.5122e-01 +9.0935e-01 +4.5061e+00 -3.5800e+00 -7.9553e-01 -2.6151e+00 +3.3640e-01 -3.1773e+00 +2.4442e+00 -2.9331e+00 -1.7269e+00 -3.6044e+00 -4.5237e+00
% function evaluation | noise-free fitness - Fopt (3.318300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.229160306e+01 +1.229160306e+01 +3.441216031e+02 +3.441216031e+02 +3.9630e+00 -1.7914e+00 -3.2941e+00 +2.2443e+00 +1.7947e+00 -2.7950e+00 +3.1615e+00 -1.4265e+00 +3.3627e+00 -3.7562e+00 -2.9152e+00 +4.4394e-01 -1.0088e+00 +3.7072e+00 -3.4550e-01 -2.9542e+00 +1.9029e+00 -7.6556e-01 -8.2462e-01 +1.3131e+00
3 +9.604360786e+00 +9.604360786e+00 +3.414343608e+02 +3.414343608e+02 +4.9756e+00 -2.7295e+00 -3.0917e+00 +2.6625e+00 +4.8147e+00 -8.2915e-01 -4.3650e+00 +1.7927e+00 +7.2577e-01 -1.9924e+00 +1.8278e+00 +1.1613e+00 +1.9511e+00 +3.6745e+00 -4.1690e+00 -5.9586e-01 +4.5651e+00 -1.9178e-02 -1.4626e+00 -3.3619e+00
88 +5.290343047e+00 +5.290343047e+00 +3.371203430e+02 +3.371203430e+02 +2.1225e+00 -2.3385e+00 -2.3047e-01 +6.5649e-01 -7.9422e-01 -4.6056e+00 -2.6063e+00 +3.6186e+00 +9.4593e-01 -3.4179e+00 -2.2025e+00 +3.8160e+00 +2.2205e+00 +2.6814e+00 +3.2234e+00 -4.4026e-01 -2.0301e+00 +4.2661e+00 -3.9206e+00 +7.3991e-01
242 +3.086032767e+00 +3.086032767e+00 +3.349160328e+02 +3.349160328e+02 +8.4928e-01 -2.3669e+00 -8.4442e-01 +1.8340e-01 -7.4856e-01 -3.8503e+00 -2.5681e+00 +5.0756e-01 -4.8277e-01 -4.2584e+00 -1.8494e+00 +3.2516e+00 +2.2102e+00 +2.2201e+00 +2.2428e+00 +3.3570e-01 -1.5829e+00 +3.1581e+00 -3.8071e+00 +9.6579e-01
436 +2.437420534e+00 +2.437420534e+00 +3.342674205e+02 +3.342674205e+02 +8.5314e-01 -2.3601e+00 -8.4443e-01 +1.8830e-01 -7.4844e-01 -3.8573e+00 -2.5579e+00 +5.0809e-01 -4.8238e-01 -4.2584e+00 -1.8488e+00 +3.2516e+00 +2.2101e+00 +2.2204e+00 +2.2435e+00 +3.3549e-01 -1.5564e+00 +3.1581e+00 -3.8066e+00 +9.6982e-01
% function evaluation | noise-free fitness - Fopt (9.365000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.481945435e+00 +6.481945435e+00 +1.001319454e+02 +1.001319454e+02 -1.9672e+00 -1.1439e+00 +2.5513e+00 -4.0243e+00 -8.5780e-01 +3.2764e-01 +4.6326e+00 -3.8418e+00 -4.1611e+00 -3.5332e+00 -4.9193e+00 +5.4990e-01 -1.8114e+00 +1.7395e+00 +3.5739e+00 -2.8951e-01 -7.5857e-01 +3.3541e+00 -1.0309e+00 -2.6140e+00
168 +6.098695718e+00 +6.098695718e+00 +9.974869572e+01 +9.974869572e+01 -1.8851e+00 -1.1293e+00 +2.3811e+00 -4.0071e+00 -8.1303e-01 +3.5658e-01 +4.5452e+00 -3.4844e+00 -3.7659e+00 -3.1958e-01 -4.7706e+00 +5.5523e-01 -1.7785e+00 +1.6333e+00 +3.5571e+00 +2.6753e-01 -9.0828e-01 +3.2572e+00 -9.8499e-01 -1.7436e+00
485 +3.203220400e+00 +3.203220400e+00 +9.685322040e+01 +9.685322040e+01 -1.8855e+00 -1.1294e+00 +2.3818e+00 -4.0064e+00 -8.1243e-01 +3.5674e-01 +4.5430e+00 -3.4870e+00 -3.7445e+00 -3.2826e-01 -4.7476e+00 +5.5022e-01 -1.7786e+00 +1.6339e+00 +3.5542e+00 +2.7096e-01 -9.0789e-01 +3.2571e+00 -9.8278e-01 -1.7659e+00
% function evaluation | noise-free fitness - Fopt (1.972100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.508496864e+01 +1.508496864e+01 +2.122949686e+02 +2.122949686e+02 -4.0789e-01 -4.3905e+00 -2.9357e+00 -4.9237e+00 -2.0507e+00 -4.6934e+00 -2.8996e-01 -4.8880e+00 -1.5982e+00 -1.2170e+00 +3.4191e+00 +1.5457e+00 +4.3482e+00 -3.8930e+00 +1.3119e+00 -4.9673e+00 +4.4846e+00 +2.3232e+00 -7.8574e-01 -4.0111e+00
3 +8.860366314e+00 +8.860366314e+00 +2.060703663e+02 +2.060703663e+02 -1.9097e+00 -4.7646e+00 -4.8290e+00 -1.5561e+00 -4.1555e+00 +8.1251e-01 -3.6900e+00 -2.3420e-01 -1.1496e+00 +1.8920e+00 +2.1051e+00 +1.7310e+00 -3.8255e+00 +4.4163e+00 +1.0875e+00 +4.8552e+00 +2.4022e+00 -1.0920e+00 +3.9563e+00 -1.1689e+00
64 +6.126525691e+00 +6.126525691e+00 +2.033365257e+02 +2.033365257e+02 +3.1205e+00 +7.6605e-02 -2.1111e-01 +2.5240e+00 +3.5614e+00 +4.3451e+00 +4.0904e+00 +1.9411e+00 -5.7447e-01 +2.7158e+00 +1.5418e+00 +3.6734e+00 +2.9772e+00 +2.7169e+00 +1.7647e+00 +1.2385e+00 +1.1787e-01 +1.2933e+00 -2.1196e+00 -4.4075e-01
470 +3.765760166e+00 +3.765760166e+00 +2.009757602e+02 +2.009757602e+02 +3.1210e+00 +7.6688e-02 -2.1460e-01 +2.5240e+00 +3.5456e+00 +4.3431e+00 +4.0907e+00 +1.9414e+00 -5.7285e-01 +2.7153e+00 +1.5365e+00 +3.6655e+00 +2.9651e+00 +2.7217e+00 +1.7491e+00 +1.2387e+00 +1.3309e-01 +1.2910e+00 -2.1268e+00 -4.3912e-01
513 +2.424854227e+00 +2.424854227e+00 +1.996348542e+02 +1.996348542e+02 +3.1209e+00 +7.6679e-02 -2.1461e-01 +2.5229e+00 +3.5454e+00 +4.3428e+00 +4.0910e+00 +1.9414e+00 -5.7256e-01 +2.7154e+00 +1.5397e+00 +3.6666e+00 +2.9652e+00 +2.7207e+00 +1.7522e+00 +1.2386e+00 +1.3461e-01 +1.3164e+00 -2.1269e+00 -4.4049e-01
848 +1.583397529e+00 +1.583397529e+00 +1.987933975e+02 +1.987933975e+02 +3.1209e+00 +7.6531e-02 -2.1417e-01 +2.5234e+00 +3.5454e+00 +4.3429e+00 +4.0910e+00 +1.9414e+00 -5.7254e-01 +2.7153e+00 +1.5395e+00 +3.6663e+00 +2.9653e+00 +2.7211e+00 +1.7512e+00 +1.2401e+00 +1.2924e-01 +1.3161e+00 -2.1269e+00 -4.3995e-01
% function evaluation | noise-free fitness - Fopt (2.233000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.325287588e+00 +9.325287588e+00 +2.326252876e+02 +2.326252876e+02 -2.5124e-01 -2.4424e+00 -3.4684e+00 +3.4069e+00 +3.3230e+00 +4.5317e+00 +4.5485e+00 +4.5966e+00 +1.8990e+00 +2.8539e+00 +2.1468e+00 -3.4558e+00 +2.2162e+00 +3.5261e+00 -1.9742e+00 +4.9085e+00 +3.5946e+00 +2.6960e+00 +4.4464e+00 -2.9579e-01
12 +6.067012708e+00 +6.067012708e+00 +2.293670127e+02 +2.293670127e+02 +3.8960e+00 +4.0538e+00 +4.9212e+00 +4.3398e-01 -1.3413e+00 -1.8705e+00 +1.3806e+00 -4.5269e+00 -2.6819e-01 +1.2370e+00 -3.5700e+00 +3.3155e+00 +2.2426e-01 -2.4707e-01 -4.9729e+00 +2.6013e-03 +4.2585e+00 -2.0107e+00 -4.0814e+00 -1.0646e-01
405 +3.705173299e+00 +3.705173299e+00 +2.270051733e+02 +2.270051733e+02 +3.7316e+00 +4.0513e+00 +4.8125e+00 +4.2865e-01 -1.3377e+00 -1.8820e+00 +1.4220e+00 -4.4793e+00 -2.6398e-01 +1.1076e+00 -3.5698e+00 +3.3081e+00 +2.3354e-01 -2.4746e-01 -4.9320e+00 -1.6336e-02 +4.1991e+00 -2.0050e+00 -4.0929e+00 -1.0637e-01
533 +2.510485123e+00 +2.510485123e+00 +2.258104851e+02 +2.258104851e+02 +3.7394e+00 +4.0503e+00 +4.8044e+00 +4.2691e-01 -1.3410e+00 -1.8819e+00 +1.4200e+00 -4.4868e+00 -2.6128e-01 +1.1083e+00 -3.5697e+00 +3.3068e+00 +2.4233e-01 -2.4723e-01 -4.9384e+00 -1.5212e-02 +4.2142e+00 -2.0052e+00 -4.0942e+00 -1.0629e-01
% function evaluation | noise-free fitness - Fopt (-1.045400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.018075200e+01 +1.018075200e+01 -9.435924800e+01 -9.435924800e+01 -3.1949e+00 +4.0358e-01 -3.4109e+00 -1.7246e+00 -2.5362e+00 -1.3580e+00 -4.7477e+00 -2.6126e+00 -4.5505e+00 -3.8895e+00 -1.1723e+00 +4.8892e+00 -4.0167e+00 -3.3439e+00 -2.2440e+00 +3.2063e+00 -1.1071e+00 +9.0030e-02 +7.2464e-01 -1.1603e+00
5 +9.548503178e+00 +9.548503178e+00 -9.499149682e+01 -9.499149682e+01 +4.1387e+00 -4.4122e+00 -3.4789e-01 -1.8005e+00 +1.0049e+00 +1.2747e+00 +4.9266e+00 -2.3850e+00 +4.1001e+00 +3.9344e+00 -1.6837e+00 -4.2788e+00 +1.0224e+00 -2.2654e+00 -9.4960e-01 -1.1961e+00 +4.0634e+00 +2.7140e+00 +1.7101e-01 -1.5875e+00
15 +5.790766627e+00 +5.790766627e+00 -9.874923337e+01 -9.874923337e+01 -2.2293e+00 +3.4276e+00 -4.3277e+00 -4.4322e+00 -2.1499e+00 -2.1497e+00 -1.3520e+00 +3.1348e-01 -4.2068e+00 -1.7445e+00 +4.7685e+00 +1.4258e+00 +3.7449e+00 +1.2484e+00 +4.9927e+00 +8.9267e-01 -4.4015e+00 -3.9647e+00 +4.6124e+00 -2.1816e+00
218 +3.217039534e+00 +3.217039534e+00 -1.013229605e+02 -1.013229605e+02 -1.1759e+00 +2.9212e+00 +1.4285e+00 -2.4691e+00 +2.7315e+00 -2.1112e+00 +2.8920e-01 +4.7264e-01 -3.9910e+00 -1.2849e+00 -2.6801e-01 -3.3240e+00 +1.7357e+00 -1.4306e+00 +2.0633e+00 +8.2735e-01 +1.8214e+00 -2.7669e+00 +4.4153e+00 -4.0230e-01
485 +2.447504057e+00 +2.447504057e+00 -1.020924959e+02 -1.020924959e+02 -1.1803e+00 +2.9212e+00 +1.4287e+00 -2.4691e+00 +2.7294e+00 -2.1111e+00 +2.9214e-01 +4.7286e-01 -3.9273e+00 -1.2847e+00 -2.6242e-01 -3.3240e+00 +1.7355e+00 -1.4293e+00 +2.0566e+00 +7.6348e-01 +1.8213e+00 -2.7666e+00 +4.4119e+00 -4.0367e-01
% function evaluation | noise-free fitness - Fopt (-4.972000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.981183368e+00 +9.981183368e+00 -3.973881663e+01 -3.973881663e+01 -4.9790e+00 -3.4981e+00 -2.5002e+00 -3.0492e+00 -6.9136e-01 -4.9363e+00 +1.4803e+00 +6.0840e-02 -1.1499e+00 +1.9405e+00 -3.4233e+00 -3.9881e+00 +1.3375e+00 +3.3989e+00 -4.5739e+00 +7.2515e-01 +8.9332e-01 -2.2855e+00 +8.2988e-01 +1.9860e+00
15 +5.284487420e+00 +5.284487420e+00 -4.443551258e+01 -4.443551258e+01 -1.5211e+00 -4.7962e+00 -1.0582e+00 +4.7479e+00 -3.0206e+00 -2.0794e+00 +2.9366e-01 +5.3412e-02 -2.2300e+00 -3.3290e-01 +1.3516e+00 +3.4044e+00 -3.0301e-01 -4.0121e+00 -2.4376e+00 +2.6486e+00 -1.7550e+00 +4.6112e+00 +6.6477e-01 -4.1477e+00
322 +3.914130086e+00 +3.914130086e+00 -4.580586991e+01 -4.580586991e+01 -1.5676e+00 -4.7598e+00 -1.1532e+00 +4.7192e+00 -2.8108e+00 -2.1721e+00 +4.1337e-01 +5.8379e-02 -2.1481e+00 -3.0770e-01 +1.9981e-02 +3.3371e+00 -1.8344e-01 -3.7393e+00 -2.4379e+00 +2.6080e+00 -9.9659e-01 +4.5550e+00 +6.4174e-01 -3.9628e+00
433 +2.285812486e+00 +2.285812486e+00 -4.743418751e+01 -4.743418751e+01 -1.5838e+00 -4.7562e+00 -1.1355e+00 +4.7194e+00 -2.7933e+00 -2.1701e+00 +4.0568e-01 +5.3875e-02 -2.1771e+00 -3.0851e-01 +1.2316e-02 +3.3546e+00 -1.9311e-01 -3.7362e+00 -2.4379e+00 +2.6105e+00 -9.8097e-01 +4.5591e+00 +6.6102e-01 -3.9966e+00
527 +1.510048271e+00 +1.510048271e+00 -4.820995173e+01 -4.820995173e+01 -1.5763e+00 -4.7550e+00 -1.1355e+00 +4.7194e+00 -2.7927e+00 -2.1703e+00 +4.0795e-01 +5.3819e-02 -2.1771e+00 -3.0295e-01 +8.6278e-03 +3.3539e+00 -1.9522e-01 -3.7363e+00 -2.4379e+00 +2.6096e+00 -9.8548e-01 +4.5591e+00 +6.6093e-01 -3.9965e+00
% function evaluation | noise-free fitness - Fopt (-1.763900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.834295640e+01 +1.834295640e+01 -1.580470436e+02 -1.580470436e+02 -1.5495e+00 -1.5029e+00 +1.4348e+00 +2.2456e+00 +4.9583e+00 +3.0377e+00 +2.8256e+00 +7.4294e-02 +3.5771e+00 -7.0759e-01 +1.0865e-01 -4.7892e+00 -2.6854e+00 -3.8068e+00 +4.5584e+00 +4.7401e-01 -1.5463e+00 -4.9027e+00 -3.2473e+00 -3.3385e+00
